id,limit_balance,sex,education_level,marital_status,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt_1,bill_amt_2,bill_amt_3,bill_amt_4,bill_amt_5,bill_amt_6,pay_amt_1,pay_amt_2,pay_amt_3,pay_amt_4,pay_amt_5,pay_amt_6,default_payment_next_month,predicted_default_payment_next_month
16888.0,140000.0,1,2,1,42.0,0.0,0.0,0.0,0.0,0,0,139227.0,120780.0,123390.0,127557.0,117961.0,120570.0,4325.0,4558.0,6300.0,4221.0,4500.0,4600.0,0,"[{'tables': {'score': 0.8596904277801514, 'value': '0'}}
 {'tables': {'score': 0.14030952751636505, 'value': '1'}}]"
20659.0,20000.0,1,2,1,31.0,0.0,0.0,0.0,0.0,0,0,3769.0,4782.0,5797.0,6654.0,6786.0,7077.0,1239.0,1254.0,1111.0,243.0,400.0,252.0,1,"[{'tables': {'score': 0.7478090524673462, 'value': '0'}}
 {'tables': {'score': 0.2521909177303314, 'value': '1'}}]"
10712.0,80000.0,1,2,1,49.0,0.0,0.0,0.0,0.0,0,0,71775.0,68083.0,50642.0,47283.0,42340.0,40223.0,2911.0,1920.0,1541.0,1502.0,1619.0,1472.0,0,"[{'tables': {'score': 0.8435347080230713, 'value': '0'}}
 {'tables': {'score': 0.15646527707576752, 'value': '1'}}]"
20840.0,50000.0,1,2,1,41.0,0.0,0.0,0.0,0.0,0,0,49401.0,50079.0,50463.0,49407.0,29708.0,29308.0,1803.0,1988.0,1514.0,1041.0,1056.0,1078.0,1,"[{'tables': {'score': 0.7922394871711731, 'value': '0'}}
 {'tables': {'score': 0.20776042342185974, 'value': '1'}}]"
24977.0,420000.0,1,2,1,38.0,0.0,0.0,0.0,0.0,0,0,293402.0,297672.0,304702.0,311889.0,182087.0,185152.0,10433.0,12000.0,13302.0,7002.0,6500.0,7000.0,0,"[{'tables': {'score': 0.8589797019958496, 'value': '0'}}
 {'tables': {'score': 0.14102023839950562, 'value': '1'}}]"
12663.0,50000.0,1,2,1,38.0,0.0,0.0,0.0,0.0,0,0,50748.0,48626.0,20712.0,17834.0,18248.0,19390.0,1500.0,1200.0,2500.0,618.0,4000.0,3000.0,0,"[{'tables': {'score': 0.8094245791435242, 'value': '0'}}
 {'tables': {'score': 0.19057540595531464, 'value': '1'}}]"
13157.0,150000.0,1,2,1,66.0,0.0,0.0,0.0,0.0,0,0,190790.0,167666.0,145132.0,148054.0,146358.0,145253.0,4942.0,4875.0,4085.0,4113.0,4074.0,4820.0,0,"[{'tables': {'score': 0.8246020078659058, 'value': '0'}}
 {'tables': {'score': 0.17539788782596588, 'value': '1'}}]"
10693.0,180000.0,1,2,1,43.0,0.0,0.0,0.0,0.0,0,0,171992.0,175427.0,150965.0,71478.0,72955.0,74426.0,6099.0,4427.0,1949.0,2007.0,2030.0,2000.0,0,"[{'tables': {'score': 0.8447718620300293, 'value': '0'}}
 {'tables': {'score': 0.15522807836532593, 'value': '1'}}]"
14211.0,70000.0,1,2,1,43.0,0.0,0.0,0.0,0.0,0,0,93025.0,95655.0,66404.0,31688.0,17317.0,6270.0,3664.0,2127.0,618.0,738.0,125.0,0.0,0,"[{'tables': {'score': 0.8219660520553589, 'value': '0'}}
 {'tables': {'score': 0.17803393304347992, 'value': '1'}}]"
20908.0,110000.0,1,2,1,49.0,0.0,0.0,0.0,0.0,0,0,51395.0,51803.0,52888.0,54570.0,55368.0,56623.0,1855.0,1921.0,2563.0,2300.0,2300.0,1704.0,0,"[{'tables': {'score': 0.8745546340942383, 'value': '0'}}
 {'tables': {'score': 0.12544533610343933, 'value': '1'}}]"
29567.0,50000.0,1,2,1,41.0,0.0,0.0,0.0,0.0,0,0,45422.0,46291.0,16118.0,14237.0,14381.0,16026.0,1916.0,1243.0,1492.0,636.0,2000.0,2000.0,0,"[{'tables': {'score': 0.811876654624939, 'value': '0'}}
 {'tables': {'score': 0.18812328577041626, 'value': '1'}}]"
5634.0,410000.0,1,2,1,45.0,0.0,0.0,0.0,0.0,0,0,278405.0,285415.0,279484.0,274639.0,281158.0,288051.0,13000.0,10515.0,9884.0,11000.0,11425.0,11700.0,0,"[{'tables': {'score': 0.8676850199699402, 'value': '0'}}
 {'tables': {'score': 0.1323150247335434, 'value': '1'}}]"
26998.0,210000.0,1,2,1,37.0,0.0,0.0,0.0,0.0,0,0,41030.0,40120.0,51591.0,67772.0,71846.0,68876.0,3012.0,15065.0,30002.0,5023.0,2149.0,3041.0,0,"[{'tables': {'score': 0.9498656988143921, 'value': '0'}}
 {'tables': {'score': 0.050134386867284775, 'value': '1'}}]"
21080.0,260000.0,1,2,1,34.0,0.0,0.0,0.0,0.0,0,0,186189.0,176135.0,130369.0,68014.0,68529.0,69741.0,6203.0,5704.0,2411.0,2412.0,3100.0,3600.0,1,"[{'tables': {'score': 0.9000505805015564, 'value': '0'}}
 {'tables': {'score': 0.0999494343996048, 'value': '1'}}]"
18107.0,300000.0,1,2,1,41.0,0.0,0.0,0.0,0.0,0,0,163033.0,140472.0,96234.0,64482.0,100558.0,76056.0,5505.0,5000.0,3000.0,95000.0,4000.0,3500.0,0,"[{'tables': {'score': 0.8873194456100464, 'value': '0'}}
 {'tables': {'score': 0.11268046498298645, 'value': '1'}}]"
23997.0,20000.0,1,2,1,25.0,0.0,0.0,0.0,0.0,0,0,14447.0,15455.0,17562.0,17322.0,17119.0,17350.0,1552.0,2659.0,1419.0,606.0,500.0,1000.0,0,"[{'tables': {'score': 0.7840606570243835, 'value': '0'}}
 {'tables': {'score': 0.21593932807445526, 'value': '1'}}]"
24202.0,240000.0,1,2,1,31.0,0.0,0.0,0.0,0.0,0,0,168376.0,172809.0,176012.0,179175.0,180809.0,184383.0,7648.0,7900.0,8000.0,6500.0,6900.0,7000.0,0,"[{'tables': {'score': 0.8941323757171631, 'value': '0'}}
 {'tables': {'score': 0.1058676615357399, 'value': '1'}}]"
13028.0,80000.0,1,2,1,40.0,0.0,0.0,0.0,0.0,0,0,64120.0,63656.0,63023.0,60237.0,60263.0,59180.0,2438.0,3000.0,2100.0,2200.0,2400.0,2200.0,1,"[{'tables': {'score': 0.8400838375091553, 'value': '0'}}
 {'tables': {'score': 0.15991619229316711, 'value': '1'}}]"
389.0,150000.0,1,2,1,43.0,0.0,0.0,0.0,0.0,0,0,153249.0,154049.0,156523.0,159653.0,162866.0,157759.0,7900.0,6500.0,5700.0,5700.0,5700.0,5334.0,0,"[{'tables': {'score': 0.8562641739845276, 'value': '0'}}
 {'tables': {'score': 0.1437358558177948, 'value': '1'}}]"
24534.0,280000.0,1,2,1,43.0,0.0,0.0,0.0,0.0,0,0,149803.0,131171.0,132165.0,133948.0,133070.0,135089.0,6150.0,6256.0,6275.0,5012.0,5363.0,4000.0,0,"[{'tables': {'score': 0.9217800498008728, 'value': '0'}}
 {'tables': {'score': 0.0782199278473854, 'value': '1'}}]"
27311.0,20000.0,1,2,1,34.0,0.0,0.0,0.0,0.0,0,0,2799.0,2164.0,1854.0,3296.0,3435.0,4435.0,2005.0,1200.0,1500.0,300.0,1000.0,95.0,0,"[{'tables': {'score': 0.7696293592453003, 'value': '0'}}
 {'tables': {'score': 0.2303706258535385, 'value': '1'}}]"
13921.0,290000.0,1,2,1,46.0,0.0,0.0,0.0,0.0,0,0,196566.0,168372.0,171699.0,133147.0,135147.0,127087.0,7800.0,7839.0,4706.0,5400.0,4604.0,4900.0,0,"[{'tables': {'score': 0.8989455699920654, 'value': '0'}}
 {'tables': {'score': 0.10105440020561218, 'value': '1'}}]"
256.0,50000.0,1,2,1,25.0,0.0,0.0,0.0,0.0,0,0,27699.0,28513.0,29341.0,29928.0,29533.0,28538.0,1565.0,1393.0,980.0,994.0,1024.0,886.0,0,"[{'tables': {'score': 0.8148037791252136, 'value': '0'}}
 {'tables': {'score': 0.1851961612701416, 'value': '1'}}]"
10247.0,180000.0,1,2,1,35.0,0.0,0.0,0.0,0.0,0,0,95757.0,76696.0,77720.0,79430.0,81098.0,82791.0,3400.0,2900.0,3000.0,3100.0,3200.0,7300.0,0,"[{'tables': {'score': 0.9142249226570129, 'value': '0'}}
 {'tables': {'score': 0.08577509969472885, 'value': '1'}}]"
21281.0,80000.0,1,2,1,61.0,0.0,0.0,0.0,0.0,0,0,81647.0,65470.0,73855.0,41003.0,29690.0,27596.0,5500.0,10000.0,7003.0,4700.0,3600.0,3500.0,1,"[{'tables': {'score': 0.8802030086517334, 'value': '0'}}
 {'tables': {'score': 0.1197969913482666, 'value': '1'}}]"
3261.0,170000.0,1,2,1,42.0,0.0,0.0,0.0,0.0,0,0,131629.0,131374.0,129544.0,131937.0,132958.0,134525.0,5300.0,5100.0,5000.0,4700.0,5000.0,4800.0,0,"[{'tables': {'score': 0.8776777982711792, 'value': '0'}}
 {'tables': {'score': 0.12232210487127304, 'value': '1'}}]"
6103.0,50000.0,1,2,1,38.0,0.0,0.0,0.0,0.0,0,0,25809.0,14888.0,20803.0,18395.0,18386.0,18420.0,2000.0,20000.0,700.0,665.0,727.0,505.0,0,"[{'tables': {'score': 0.8639726042747498, 'value': '0'}}
 {'tables': {'score': 0.13602742552757263, 'value': '1'}}]"
6473.0,50000.0,1,2,1,43.0,0.0,0.0,0.0,0.0,0,0,28287.0,28924.0,29521.0,29876.0,30201.0,15611.0,1485.0,1472.0,1217.0,1347.0,558.0,550.0,0,"[{'tables': {'score': 0.8076342344284058, 'value': '0'}}
 {'tables': {'score': 0.19236575067043304, 'value': '1'}}]"
7884.0,180000.0,1,2,1,30.0,0.0,0.0,0.0,0.0,0,0,135001.0,135199.0,134817.0,52629.0,51543.0,52781.0,6100.0,6000.0,1900.0,1680.0,1900.0,3888.0,0,"[{'tables': {'score': 0.8826161026954651, 'value': '0'}}
 {'tables': {'score': 0.11738386005163193, 'value': '1'}}]"
5538.0,150000.0,1,2,1,29.0,0.0,0.0,0.0,0.0,0,0,46625.0,66174.0,81085.0,75300.0,77276.0,64065.0,30151.0,40104.0,10013.0,5083.0,1819.0,4793.0,0,"[{'tables': {'score': 0.9556588530540466, 'value': '0'}}
 {'tables': {'score': 0.044341135770082474, 'value': '1'}}]"
24714.0,350000.0,1,2,1,39.0,0.0,0.0,0.0,0.0,0,0,179189.0,173622.0,171127.0,173283.0,169815.0,163058.0,6695.0,6958.0,6669.0,5596.0,5676.0,5487.0,0,"[{'tables': {'score': 0.9169108867645264, 'value': '0'}}
 {'tables': {'score': 0.08308904618024826, 'value': '1'}}]"
24817.0,240000.0,1,2,1,36.0,0.0,0.0,0.0,0.0,0,0,239003.0,227962.0,231284.0,239410.0,184094.0,101776.0,9700.0,8500.0,12036.0,8300.0,5000.0,5000.0,0,"[{'tables': {'score': 0.8500844240188599, 'value': '0'}}
 {'tables': {'score': 0.14991554617881775, 'value': '1'}}]"
9525.0,100000.0,1,2,1,52.0,0.0,0.0,0.0,0.0,0,0,21641.0,22983.0,24290.0,25080.0,25768.0,27407.0,2000.0,2000.0,1500.0,1093.0,2228.0,0.0,0,"[{'tables': {'score': 0.8770554065704346, 'value': '0'}}
 {'tables': {'score': 0.12294452637434006, 'value': '1'}}]"
17953.0,50000.0,1,2,1,43.0,0.0,0.0,0.0,0.0,0,0,25387.0,25435.0,23268.0,23365.0,19602.0,18462.0,1374.0,1418.0,1295.0,677.0,669.0,686.0,0,"[{'tables': {'score': 0.8049712777137756, 'value': '0'}}
 {'tables': {'score': 0.19502873718738556, 'value': '1'}}]"
29798.0,90000.0,1,2,1,31.0,0.0,0.0,0.0,0.0,0,0,70329.0,69073.0,70561.0,72021.0,73912.0,58301.0,2471.0,2600.0,2633.0,3108.0,2052.0,1858.0,0,"[{'tables': {'score': 0.8503605723381042, 'value': '0'}}
 {'tables': {'score': 0.14963939785957336, 'value': '1'}}]"
16852.0,20000.0,1,2,1,45.0,0.0,0.0,0.0,0.0,0,0,19473.0,19868.0,16749.0,17538.0,13840.0,7370.0,1896.0,1417.0,1206.0,284.0,147.0,4937.0,0,"[{'tables': {'score': 0.757034182548523, 'value': '0'}}
 {'tables': {'score': 0.2429656982421875, 'value': '1'}}]"
16880.0,50000.0,1,2,1,45.0,0.0,0.0,0.0,0.0,0,0,50297.0,49944.0,48030.0,32097.0,31450.0,29695.0,1939.0,1547.0,1464.0,1078.0,1225.0,1500.0,0,"[{'tables': {'score': 0.8030940294265747, 'value': '0'}}
 {'tables': {'score': 0.1969059556722641, 'value': '1'}}]"
6009.0,500000.0,1,2,1,50.0,0.0,0.0,0.0,0.0,0,0,265803.0,246770.0,223989.0,223232.0,219158.0,212237.0,16770.0,13989.0,33232.0,29695.0,32838.0,38770.0,0,"[{'tables': {'score': 0.9167794585227966, 'value': '0'}}
 {'tables': {'score': 0.08322051167488098, 'value': '1'}}]"
20796.0,70000.0,1,2,1,49.0,0.0,0.0,0.0,0.0,0,0,59156.0,54472.0,51258.0,48564.0,47512.0,48164.0,2020.0,2011.0,2013.0,2001.0,2000.0,2201.0,0,"[{'tables': {'score': 0.8376381993293762, 'value': '0'}}
 {'tables': {'score': 0.1623617261648178, 'value': '1'}}]"
1878.0,310000.0,1,2,1,29.0,0.0,0.0,0.0,0.0,0,0,31132.0,45718.0,62992.0,62473.0,69837.0,69898.0,20000.0,20000.0,2500.0,11056.0,3000.0,4377.0,0,"[{'tables': {'score': 0.9717168211936951, 'value': '0'}}
 {'tables': {'score': 0.028283199295401573, 'value': '1'}}]"
8313.0,240000.0,1,2,1,30.0,0.0,0.0,0.0,0.0,0,0,227675.0,181461.0,186160.0,191355.0,192406.0,190086.0,10003.0,10009.0,10014.0,8500.0,10000.0,8000.0,0,"[{'tables': {'score': 0.887033224105835, 'value': '0'}}
 {'tables': {'score': 0.11296680569648743, 'value': '1'}}]"
24422.0,240000.0,1,2,1,34.0,0.0,0.0,0.0,0.0,0,0,242805.0,237854.0,240535.0,242770.0,191520.0,173461.0,10000.0,11000.0,9248.0,8005.0,8000.0,8000.0,0,"[{'tables': {'score': 0.8508661985397339, 'value': '0'}}
 {'tables': {'score': 0.14913378655910492, 'value': '1'}}]"
27147.0,320000.0,1,2,1,33.0,0.0,0.0,0.0,0.0,0,0,254065.0,136709.0,81130.0,103543.0,105623.0,107549.0,68000.0,12000.0,25000.0,3208.0,4031.0,94390.0,0,"[{'tables': {'score': 0.9448534846305847, 'value': '0'}}
 {'tables': {'score': 0.055146459490060806, 'value': '1'}}]"
26985.0,410000.0,1,2,1,36.0,0.0,0.0,0.0,0.0,0,0,421227.0,416160.0,419988.0,359736.0,358471.0,360557.0,15050.0,16000.0,13100.0,12700.0,13000.0,13100.0,0,"[{'tables': {'score': 0.8098528981208801, 'value': '0'}}
 {'tables': {'score': 0.19014711678028107, 'value': '1'}}]"
9112.0,480000.0,1,2,1,39.0,0.0,0.0,0.0,0.0,0,0,428927.0,436425.0,300134.0,315067.0,321825.0,328781.0,15000.0,30000.0,20000.0,12000.0,12500.0,12200.0,0,"[{'tables': {'score': 0.84987473487854, 'value': '0'}}
 {'tables': {'score': 0.15012526512145996, 'value': '1'}}]"
6525.0,30000.0,1,2,1,33.0,0.0,0.0,0.0,0.0,0,0,23467.0,24195.0,25286.0,25807.0,26350.0,27409.0,1409.0,1500.0,942.0,959.0,1500.0,946.0,0,"[{'tables': {'score': 0.7710169553756714, 'value': '0'}}
 {'tables': {'score': 0.22898299992084503, 'value': '1'}}]"
24181.0,70000.0,1,2,1,30.0,0.0,0.0,0.0,0.0,0,0,68671.0,60808.0,62648.0,46342.0,46904.0,48558.0,2500.0,3182.0,1800.0,1300.0,2000.0,2000.0,0,"[{'tables': {'score': 0.8297149538993835, 'value': '0'}}
 {'tables': {'score': 0.17028503119945526, 'value': '1'}}]"
16669.0,60000.0,1,2,1,44.0,0.0,0.0,0.0,0.0,0,0,59331.0,54989.0,53898.0,54960.0,56054.0,55263.0,2000.0,2000.0,1962.0,1974.0,2159.0,2100.0,0,"[{'tables': {'score': 0.816190242767334, 'value': '0'}}
 {'tables': {'score': 0.18380971252918243, 'value': '1'}}]"
17787.0,60000.0,1,2,1,46.0,0.0,0.0,0.0,0.0,0,0,57487.0,59228.0,60040.0,58722.0,19790.0,19250.0,2706.0,3004.0,1475.0,690.0,1000.0,1200.0,0,"[{'tables': {'score': 0.8183431625366211, 'value': '0'}}
 {'tables': {'score': 0.18165676295757294, 'value': '1'}}]"
16678.0,50000.0,1,2,1,32.0,0.0,0.0,0.0,0.0,0,0,42163.0,38252.0,27396.0,23584.0,17272.0,17634.0,1472.0,1500.0,1282.0,618.0,640.0,644.0,0,"[{'tables': {'score': 0.7901977896690369, 'value': '0'}}
 {'tables': {'score': 0.20980222523212433, 'value': '1'}}]"
638.0,50000.0,1,2,1,41.0,0.0,0.0,0.0,0.0,0,0,21986.0,21520.0,20979.0,19894.0,18811.0,18805.0,1362.0,1294.0,682.0,680.0,694.0,618.0,0,"[{'tables': {'score': 0.7967004776000977, 'value': '0'}}
 {'tables': {'score': 0.20329947769641876, 'value': '1'}}]"
6238.0,210000.0,1,2,1,30.0,0.0,0.0,0.0,0.0,0,0,32903.0,33275.0,34174.0,34141.0,34456.0,34737.0,1600.0,1846.0,1209.0,1248.0,1247.0,1212.0,1,"[{'tables': {'score': 0.926905632019043, 'value': '0'}}
 {'tables': {'score': 0.07309434562921524, 'value': '1'}}]"
24074.0,100000.0,1,2,1,28.0,0.0,0.0,0.0,0.0,0,0,74269.0,59948.0,56323.0,48985.0,23894.0,23402.0,2812.0,2081.0,2077.0,1003.0,1015.0,1000.0,0,"[{'tables': {'score': 0.8534364104270935, 'value': '0'}}
 {'tables': {'score': 0.14656352996826172, 'value': '1'}}]"
773.0,20000.0,1,2,1,33.0,0.0,0.0,0.0,0.0,0,0,11026.0,9535.0,10510.0,10472.0,10140.0,10101.0,1174.0,1149.0,501.0,356.0,507.0,458.0,0,"[{'tables': {'score': 0.7400326132774353, 'value': '0'}}
 {'tables': {'score': 0.2599673271179199, 'value': '1'}}]"
1551.0,170000.0,1,2,1,48.0,0.0,0.0,0.0,0.0,0,0,93420.0,96284.0,97322.0,99419.0,101590.0,111679.0,4371.0,3533.0,3716.0,3934.0,12030.0,0.0,1,"[{'tables': {'score': 0.8924797773361206, 'value': '0'}}
 {'tables': {'score': 0.10752024501562119, 'value': '1'}}]"
2055.0,50000.0,1,2,1,55.0,0.0,0.0,0.0,0.0,0,0,50528.0,50541.0,49345.0,20238.0,18646.0,19034.0,2100.0,1305.0,1201.0,663.0,684.0,652.0,0,"[{'tables': {'score': 0.8201073408126831, 'value': '0'}}
 {'tables': {'score': 0.17989268898963928, 'value': '1'}}]"
16564.0,50000.0,1,2,1,27.0,0.0,0.0,0.0,0.0,0,0,46806.0,46176.0,47151.0,47251.0,20515.0,19404.0,2000.0,5300.0,1500.0,1100.0,1000.0,1000.0,0,"[{'tables': {'score': 0.8201443552970886, 'value': '0'}}
 {'tables': {'score': 0.179855614900589, 'value': '1'}}]"
6914.0,60000.0,1,2,1,39.0,0.0,0.0,0.0,0.0,0,0,59929.0,35338.0,22856.0,22122.0,19531.0,16594.0,2110.0,2000.0,200.0,467.0,500.0,4100.0,0,"[{'tables': {'score': 0.8123371005058289, 'value': '0'}}
 {'tables': {'score': 0.18766291439533234, 'value': '1'}}]"
23898.0,50000.0,1,2,1,26.0,0.0,0.0,0.0,0.0,0,0,38189.0,28440.0,23228.0,21482.0,18029.0,18705.0,3000.0,1436.0,1162.0,2184.0,871.0,500.0,0,"[{'tables': {'score': 0.8262956738471985, 'value': '0'}}
 {'tables': {'score': 0.17370429635047913, 'value': '1'}}]"
29764.0,80000.0,1,2,1,32.0,0.0,0.0,0.0,0.0,0,0,81249.0,81117.0,81140.0,80567.0,59560.0,40390.0,3000.0,3300.0,2602.0,1800.0,1432.0,1520.0,0,"[{'tables': {'score': 0.8243014812469482, 'value': '0'}}
 {'tables': {'score': 0.17569847404956818, 'value': '1'}}]"
12008.0,140000.0,1,2,2,62.0,0.0,0.0,0.0,0.0,0,0,143107.0,138581.0,123491.0,118886.0,117059.0,117405.0,4839.0,5000.0,5000.0,7500.0,7000.0,5029.0,0,"[{'tables': {'score': 0.8623053431510925, 'value': '0'}}
 {'tables': {'score': 0.1376945972442627, 'value': '1'}}]"
29598.0,140000.0,1,2,2,44.0,0.0,0.0,0.0,0.0,0,0,129301.0,129885.0,131886.0,133105.0,78607.0,78773.0,6104.0,7000.0,5518.0,2933.0,3100.0,3502.0,0,"[{'tables': {'score': 0.8713160753250122, 'value': '0'}}
 {'tables': {'score': 0.128683939576149, 'value': '1'}}]"
3735.0,30000.0,1,2,2,47.0,0.0,0.0,0.0,0.0,0,0,29554.0,28893.0,29537.0,30087.0,17534.0,15145.0,1895.0,1539.0,1089.0,718.0,400.0,5000.0,0,"[{'tables': {'score': 0.7985049486160278, 'value': '0'}}
 {'tables': {'score': 0.20149505138397217, 'value': '1'}}]"
4492.0,100000.0,1,2,2,25.0,0.0,0.0,0.0,0.0,0,0,86098.0,85014.0,86735.0,87321.0,82289.0,83850.0,3200.0,3155.0,3504.0,3001.0,3301.0,2839.0,0,"[{'tables': {'score': 0.8777836561203003, 'value': '0'}}
 {'tables': {'score': 0.1222163662314415, 'value': '1'}}]"
7519.0,160000.0,1,2,2,37.0,0.0,0.0,0.0,0.0,0,0,119165.0,118392.0,117553.0,113256.0,112678.0,111924.0,6008.0,6011.0,3606.0,3803.0,4003.0,3311.0,0,"[{'tables': {'score': 0.9001860618591309, 'value': '0'}}
 {'tables': {'score': 0.09981392323970795, 'value': '1'}}]"
4803.0,50000.0,1,2,2,41.0,0.0,0.0,0.0,0.0,0,0,45284.0,43951.0,47169.0,19096.0,19652.0,18889.0,1844.0,4562.0,667.0,847.0,700.0,655.0,0,"[{'tables': {'score': 0.8313784003257751, 'value': '0'}}
 {'tables': {'score': 0.16862161457538605, 'value': '1'}}]"
1123.0,50000.0,1,2,2,26.0,0.0,0.0,0.0,0.0,0,0,48221.0,49629.0,48868.0,49668.0,49780.0,49980.0,2571.0,1200.0,1000.0,40000.0,1000.0,0.0,0,"[{'tables': {'score': 0.8248327374458313, 'value': '0'}}
 {'tables': {'score': 0.1751672327518463, 'value': '1'}}]"
6594.0,50000.0,1,2,2,56.0,0.0,0.0,0.0,0.0,0,0,48025.0,49128.0,49348.0,44932.0,19559.0,18859.0,1884.0,1997.0,1943.0,693.0,683.0,680.0,0,"[{'tables': {'score': 0.8404585123062134, 'value': '0'}}
 {'tables': {'score': 0.15954145789146423, 'value': '1'}}]"
7825.0,110000.0,1,2,2,41.0,0.0,0.0,0.0,0.0,0,0,120767.0,133593.0,125852.0,118254.0,120537.0,112021.0,24800.0,4400.0,4300.0,4205.0,4500.0,4304.0,0,"[{'tables': {'score': 0.8796989321708679, 'value': '0'}}
 {'tables': {'score': 0.12030112743377686, 'value': '1'}}]"
262.0,50000.0,1,2,2,29.0,0.0,0.0,0.0,0.0,0,0,49276.0,35100.0,32563.0,27823.0,29130.0,28309.0,1602.0,1400.0,3000.0,3130.0,1062.0,6318.0,0,"[{'tables': {'score': 0.8378183841705322, 'value': '0'}}
 {'tables': {'score': 0.16218161582946777, 'value': '1'}}]"
17835.0,180000.0,1,2,2,25.0,0.0,0.0,0.0,0.0,0,0,12891.0,14275.0,15737.0,16603.0,17395.0,17182.0,1600.0,2000.0,1500.0,1003.0,1003.0,1006.0,0,"[{'tables': {'score': 0.9221469163894653, 'value': '0'}}
 {'tables': {'score': 0.0778530016541481, 'value': '1'}}]"
15514.0,260000.0,1,2,2,32.0,0.0,0.0,0.0,0.0,0,0,170276.0,164617.0,150188.0,138975.0,134225.0,128321.0,6200.0,6000.0,6000.0,5006.0,5006.0,6006.0,1,"[{'tables': {'score': 0.9175271391868591, 'value': '0'}}
 {'tables': {'score': 0.08247280865907669, 'value': '1'}}]"
1990.0,50000.0,1,2,2,42.0,0.0,0.0,0.0,0.0,0,0,39236.0,39729.0,27068.0,28604.0,28199.0,58428.0,2094.0,1451.0,1987.0,1039.0,1500.0,1200.0,1,"[{'tables': {'score': 0.8275732398033142, 'value': '0'}}
 {'tables': {'score': 0.1724267601966858, 'value': '1'}}]"
11331.0,300000.0,1,2,2,31.0,0.0,0.0,0.0,0.0,0,0,285038.0,291480.0,298378.0,131103.0,128742.0,124882.0,12507.0,15056.0,5027.0,5007.0,5063.0,3039.0,0,"[{'tables': {'score': 0.868053674697876, 'value': '0'}}
 {'tables': {'score': 0.13194629549980164, 'value': '1'}}]"
17848.0,250000.0,1,2,2,26.0,0.0,0.0,0.0,0.0,0,0,115497.0,114716.0,117212.0,112623.0,110178.0,108176.0,3835.0,4068.0,3859.0,3597.0,3822.0,3825.0,0,"[{'tables': {'score': 0.9349023699760437, 'value': '0'}}
 {'tables': {'score': 0.06509758532047272, 'value': '1'}}]"
597.0,360000.0,1,2,2,29.0,0.0,0.0,0.0,0.0,0,0,268112.0,263368.0,259969.0,255832.0,245462.0,250244.0,9429.0,8738.0,7017.0,7154.0,7073.0,7300.0,0,"[{'tables': {'score': 0.8794547319412231, 'value': '0'}}
 {'tables': {'score': 0.12054523080587387, 'value': '1'}}]"
10132.0,500000.0,1,2,2,33.0,0.0,0.0,0.0,0.0,0,0,134503.0,114682.0,124240.0,131006.0,137911.0,119343.0,20031.0,20029.0,20058.0,20127.0,10000.0,10027.0,0,"[{'tables': {'score': 0.9774050712585449, 'value': '0'}}
 {'tables': {'score': 0.022594904527068138, 'value': '1'}}]"
2559.0,50000.0,1,2,2,39.0,0.0,0.0,0.0,0.0,0,0,26813.0,22999.0,17485.0,10588.0,8368.0,940.0,1708.0,1454.0,289.0,1508.0,1042.0,0.0,0,"[{'tables': {'score': 0.8465276956558228, 'value': '0'}}
 {'tables': {'score': 0.15347230434417725, 'value': '1'}}]"
3646.0,240000.0,1,2,2,26.0,0.0,0.0,0.0,0.0,0,0,161766.0,166147.0,169882.0,173246.0,177112.0,187951.0,7000.0,6500.0,6183.0,6640.0,14000.0,0.0,0,"[{'tables': {'score': 0.8931348323822021, 'value': '0'}}
 {'tables': {'score': 0.10686518251895905, 'value': '1'}}]"
3895.0,100000.0,1,2,2,27.0,0.0,0.0,0.0,0.0,0,0,82609.0,81989.0,82466.0,78234.0,75615.0,76849.0,3106.0,3000.0,2805.0,2739.0,3085.0,2958.0,0,"[{'tables': {'score': 0.8774520754814148, 'value': '0'}}
 {'tables': {'score': 0.12254787236452103, 'value': '1'}}]"
26721.0,50000.0,1,2,2,26.0,0.0,0.0,0.0,0.0,0,0,47052.0,47874.0,40933.0,16603.0,16932.0,17287.0,1728.0,2856.0,1276.0,605.0,627.0,633.0,0,"[{'tables': {'score': 0.829534649848938, 'value': '0'}}
 {'tables': {'score': 0.17046532034873962, 'value': '1'}}]"
29404.0,130000.0,1,2,2,29.0,0.0,0.0,0.0,0.0,0,0,58299.0,59352.0,51420.0,48140.0,34893.0,33986.0,2626.0,8585.0,1620.0,698.0,725.0,843.0,0,"[{'tables': {'score': 0.9142012000083923, 'value': '0'}}
 {'tables': {'score': 0.08579881489276886, 'value': '1'}}]"
2218.0,110000.0,1,2,2,24.0,0.0,0.0,0.0,0.0,0,0,44737.0,39590.0,39457.0,39075.0,39307.0,39564.0,2103.0,2005.0,2006.0,3006.0,3010.0,2013.0,1,"[{'tables': {'score': 0.905202329158783, 'value': '0'}}
 {'tables': {'score': 0.09479767829179764, 'value': '1'}}]"
20729.0,50000.0,1,2,2,41.0,0.0,0.0,0.0,0.0,0,0,39369.0,40710.0,42736.0,43751.0,44619.0,45900.0,2000.0,3000.0,1729.0,1597.0,2000.0,1709.0,0,"[{'tables': {'score': 0.8331488370895386, 'value': '0'}}
 {'tables': {'score': 0.16685107350349426, 'value': '1'}}]"
